25 3.4997613 296 296 0.8977424 0.6471614 0.3528386 0.0 0.0686046 0.3111643 0.5270736 0.0891756 0.1324484 4.221439 0.0808145 0.0307184 0.1167471 0.0818042 1.2339551 0.9614957 0.1472861 0.7358789 0.9251855 0.9682773 1
26 3.5416089 256 256 0.721238 0.4705276 0.5294724 0.0 0.1372631 0.2678847 0.4349146 0.1724911 0.2473313 3.1247644 0.0690399 0.0459684 0.1302746 0.1123209 1.2448465 0.9495028 0.1521757 0.7628638 0.9326653 0.965823 2
24 3.5531179 24 24 0.8923543 0.812099 0.187901 0.0 0.0885099 0.2588222 0.3764847 0.1126352 0.1682405 4.6408702 0.0815029 0.0396043 0.1189366 0.1214035 1.2408538 0.9400335 0.1381601 0.7657202 0.9367283 0.9675087 2
6 3.5766696 135 135 0.8787623 0.5421885 0.4578115 0.0 0.0923071 0.3193513 0.5062172 0.1101803 0.1651105 3.0833792 0.0603984 0.0359984 0.1080039 0.0714941 1.2091797 0.9623359 0.1355273 0.7422656 0.9185547 0.9687969 1
24 3.5798715 543 543 0.9219762 0.7825511 0.2174489 0.0 0.0990474 0.2753241 0.3862796 0.1158517 0.1642977 3.4234206 0.0510488 0.0526535 0.1074541 0.0681079 1.1395605 0.9437559 0.1378877 0.7286133 0.9206738 0.9693555 1
3 3.5802601 239 239 0.8517122 0.5069013 0.4930987 0.0 0.0961336 0.2939927 0.4133933 0.1140235 0.1677878 4.6408702 0.0598555 0.0329742 0.1231191 0.1005908 1.2000586 0.9520867 0.1346855 0.7634766 0.9238086 0.9696484 1
28 3.6081637 440 440 0.9174774 0.7523778 0.2476222 0.0 0.0686197 0.298754 0.4398381 0.0883992 0.1271679 5.1107647 0.0793457 0.0301387 0.1249072 0.1164429 1.2121582 0.9536582 0.1403564 0.7567383 0.924248 0.9730273 1
14 3.6207113 792 792 0.8962002 0.7939643 0.2060357 0.0 0.0640925 0.2847883 0.5455398 0.0952318 0.1486111 4.2338276 0.1171725 0.033202 0.1343644 0.1439636 1.2955166 0.9571692 0.1709866 0.7318652 0.9130303 0.9760129 2
18 3.6372196 75 75 0.886349 0.5724216 0.4275784 0.0 0.079097 0.3257307 0.5297667 0.0980941 0.1421833 3.0713195 0.0710859 0.0300266 0.1117852 0.0808496 1.2083984 0.9653297 0.138793 0.7500781 0.9215234 0.9691094 1
1 3.6378343 155 155 0.9092212 0.7265078 0.2734922 0.0 0.0736844 0.3328983 0.5890153 0.0941178 0.1368237 2.4845147 0.0879609 0.0329359 0.1040977 0.0904785 1.2213672 0.9692734 0.1456211 0.7516406 0.9201172 0.9706719 1
20 3.6438856 387 387 0.8959298 0.8561928 0.1438072 0.0 0.1000145 0.2879609 0.4984088 0.1294832 0.1879207 3.0980231 0.0949141 0.0468484 0.107082 0.0863574 1.2300391 0.9555391 0.1535664 0.7660156 0.9105859 0.9737969 1
5 3.6452527 504 504 0.8849492 0.8004762 0.1995238 0.0 0.0728996 0.2460642 0.3572691 0.1071118 0.1671243 4.6408702 0.0970007 0.0363398 0.0983925 0.1047284 1.3051079 0.936412 0.1307904 0.7379834 0.9331187 0.9691244 2
11 3.6551471 143 143 0.9245819 0.6408263 0.3591737 0.0 0.0800031 0.3343647 0.5186265 0.0926884 0.1277483 2.8235647 0.0542734 0.0316234 0.1158164 0.0841504 1.1360547 0.9651109 0.1344648 0.7585156 0.9191797 0.9685469 1
24 3.6590931 255 255 0.877873 0.5033959 0.4966041 0.0 0.1105524 0.3130978 0.5009301 0.1244145 0.1800792 2.8235647 0.0460742 0.042818 0.1125723 0.0868799 1.1574023 0.959718 0.1482324 0.7400391 0.9130273 0.9675859 1
28 3.6707579 351 351 0.8676524 0.5204698 0.4795302 0.0 0.1005347 0.3112838 0.4864985 0.1157776 0.1663909 2.8235647 0.0558672 0.0371141 0.1350117 0.0984863 1.1579297 0.9588922 0.1420117 0.7552344 0.9170703 0.9713906 1
23 3.6838977 135 135 0.8865168 0.8651685 0.1348315 0.0 0.1034271 0.2444534 0.3574223 0.1335807 0.1991206 4.0718632 0.0844111 0.0504084 0.1130211 0.1088312 1.2432945 0.9367828 0.1318452 0.760415 0.9321821 0.9664959 2
7 3.6886157 295 295 0.8884886 0.6223793 0.3776207 0.0 0.082426 0.3182359 0.5349836 0.1032323 0.1469498 1.8272132 0.071627 0.0346559 0.1331533 0.0754761 1.1973926 0.9628832 0.1520674 0.7527539 0.912998 0.9701523 1
20 3.6942421 87 87 0.9018061 0.8602317 0.1397683 0.0 0.0931543 0.2612856 0.3833583 0.1194873 0.1779451 4.6408702 0.0857139 0.0437059 0.1159092 0.1149875 1.2423772 0.9418257 0.1378281 0.7645483 0.9323142 0.9677431 2
10 3.7127068 464 464 0.8870639 0.5888268 0.4111732 0.0 0.0650271 0.2713233 0.3947501 0.0846629 0.1293447 5.180572 0.0697754 0.0276777 0.1429736 0.0694214 1.2299316 0.9429629 0.1433447 0.7399414 0.912334 0.9706055 1
26 3.7313281 124 124 0.8990318 0.5796903 0.4203097 0.0 0.0749816 0.3445638 0.6031549 0.0917545 0.1324217 2.48172 0.0722656 0.0283969 0.1233359 0.0842383 1.1944531 0.9719906 0.1442266 0.7517187 0.9194531 0.9711562 1
17 3.7476275 17 17 0.9213601 0.6962425 0.3037575 0.0 0.0683173 0.340005 0.5832601 0.0861673 0.1226468 2.4836517 0.0775938 0.0300813 0.1112969 0.0826953 1.2007812 0.9702437 0.1372656 0.7484375 0.9189063 0.9708125 1
4 3.7544952 152 152 0.895562 0.5748413 0.4251587 0.0 0.075809 0.308872 0.4966209 0.0913117 0.1346232 3.0988776 0.0634609 0.0294359 0.1103477 0.0736035 1.1888672 0.9581734 0.1498711 0.7466406 0.9176172 0.9716719 1
15 3.7615572 591 591 0.7311467 0.427085 0.572915 0.0 0.1494908 0.2994538 0.585428 0.1830345 0.2697475 2.486351 0.067127 0.0549504 0.1385088 0.1087134 1.2462012 0.9669965 0.1542236 0.738457 0.9185645 0.9671992 1
5 3.7634297 207 207 0.9314427 0.7246119 0.2753881 0.0 0.0834991 0.3336773 0.5366769 0.0991801 0.1346234 1.8181877 0.0575586 0.0378961 0.1026113 0.0821338 1.1360742 0.9663086 0.1406621 0.7461328 0.9174805 0.9699297 1
1 3.7751592 188 188 0.9056955 0.6179324 0.3820676 0.0 0.0661367 0.3174756 0.5208983 0.0840643 0.1236079 3.0837808 0.0741797 0.0274672 0.116207 0.0837988 1.2274609 0.9621047 0.1432305 0.7469531 0.9246484 0.9681094 1
11 3.7763779 284 284 0.910539 0.6990118 0.3009882 0.0 0.0633307 0.3168462 0.5153512 0.0822753 0.1212721 3.0838779 0.0877051 0.0264527 0.1220205 0.090769 1.2309082 0.9618426 0.1389189 0.7597852 0.9221387 0.9711836 1
3 3.7895511 151 151 0.9264855 0.7301188 0.2698812 0.0 0.0695659 0.3140808 0.4948546 0.0851938 0.1211336 3.0934202 0.0695859 0.0303109 0.1275352 0.0806348 1.1807422 0.9590984 0.1445586 0.7553906 0.9207422 0.9694219 1
29 3.8057669 179 179 0.9075559 0.7030068 0.2969932 0.0 0.0736267 0.3213756 0.5331382 0.0934343 0.1339335 1.8272131 0.0803047 0.0318422 0.1240195 0.0880176 1.2030859 0.9630297 0.150668 0.7557031 0.9165234 0.9708594 1
16 3.8102663 108 108 0.9306834 0.680998 0.319002 0.0 0.0543933 0.3368367 0.5400231 0.0707183 0.1023916 4.1980702 0.0814531 0.0235844 0.1069297 0.0877539 1.2228906 0.9678281 0.1351953 0.7460938 0.9222656 0.9705312 1
18 3.828075 527 527 0.7160927 0.4242966 0.5757034 0.0 0.1505026 0.2688421 0.4513522 0.1835905 0.2634001 3.12125 0.0602363 0.048716 0.1613604 0.091311 1.224873 0.9506934 0.1617939 0.7792383 0.9141113 0.9652305 1
27 3.8343612 27 27 0.8953874 0.5763605 0.4236395 0.0 0.0786534 0.3350551 0.5777677 0.095504 0.1370688 1.8141164 0.0684063 0.0296438 0.1167656 0.0735547 1.1885937 0.9688562 0.1441719 0.7540625 0.9185937 0.9694375 1
9 3.8351586 415 415 0.8411726 0.452505 0.547495 0.0 0.126317 0.3272314 0.5994841 0.149369 0.2141249 1.8070986 0.0525488 0.0427168 0.0965869 0.0909546 1.2273926 0.9715801 0.1450049 0.746582 0.9293262 0.9688086 1
7 3.8455103 448 448 0.9366677 0.6948141 0.3051859 0.0 0.0743091 0.2948401 0.4593359 0.085775 0.1177173 2.8235647 0.0468066 0.030959 0.101958 0.0887573 1.1385254 0.9510566 0.1632666 0.7540039 0.9318652 0.974043 1
11 3.8690373 31 31 0.9183202 0.8764122 0.1235878 0.0 0.0907654 0.2563505 0.3802693 0.113705 0.1659508 4.6408702 0.0753779 0.0422293 0.1173741 0.1143723 1.2164788 0.9391085 0.1413476 0.7669702 0.9323533 0.9682587 2
16 3.8692819 200 200 0.8887132 0.5275752 0.4724248 0.0 0.0759347 0.327739 0.5211976 0.092348 0.136528 3.0686697 0.0672891 0.0280141 0.1269492 0.0825684 1.2061328 0.9656891 0.1340664 0.7449219 0.9220703 0.9714531 1
22 3.8706743 51 51 0.8946221 0.5684653 0.4315347 0.0 0.0804482 0.3275308 0.533118 0.0974098 0.1409853 1.8192471 0.0645781 0.0301906 0.1071953 0.0751367 1.1977344 0.9657344 0.1416484 0.7520313 0.9205469 0.9692812 1
24 3.8897027 111 111 0.8831638 0.5156581 0.4843419 0.0 0.0945845 0.3326748 0.5118679 0.1102476 0.1635591 1.8271862 0.0569531 0.0340844 0.1131797 0.0708789 1.1903906 0.9641281 0.1394453 0.7510938 0.9197656 0.9715312 1
2 3.8910748 35 35 0.8996793 0.5305539 0.4694461 0.0 0.0737818 0.3293273 0.5357262 0.0907141 0.1322026 3.0657887 0.0630469 0.0269094 0.1177422 0.0761914 1.2119531 0.9668906 0.1371328 0.7492188 0.9191406 0.9695937 1
11 3.8918495 71 71 0.919577 0.8941658 0.1058342 0.0 0.095603 0.2680076 0.3904448 0.1194287 0.1733084 4.6408702 0.0811201 0.0439246 0.1194249 0.1139328 1.224096 0.9443694 0.1333125 0.7723608 0.9362205 0.9685556 2
3 3.8980842 3 3 0.9155242 0.5929298 0.4070702 0.0 0.0751835 0.3420145 0.5760879 0.0885717 0.1262794 1.8178818 0.06075 0.02855 0.110125 0.0809375 1.16625 0.96955 0.139125 0.7525 0.92125 0.9695 1
24 3.9086699 287 287 0.8445978 0.4262429 0.5737571 0.0 0.1207301 0.3264189 0.5269293 0.1398886 0.2017408 3.0613077 0.0509551 0.0422027 0.1313955 0.0823315 1.1821582 0.9673926 0.1325439 0.7372852 0.9183887 0.9726836 1
26 3.9111828 720 720 0.9085016 0.8333394 0.1666606 0.0 0.0675809 0.2622275 0.3664546 0.0959645 0.147764 4.6408702 0.0995631 0.0304676 0.1142472 0.1198816 1.302626 0.9413286 0.1259632 0.7607715 0.9417021 0.9614192 2
17 3.914008 312 312 0.9308239 0.7101988 0.2898012 0.0 0.0561952 0.3018726 0.4140439 0.071329 0.1012752 4.6408702 0.0727109 0.0233328 0.1330586 0.065791 1.1883984 0.9521859 0.1337773 0.7649219 0.9112891 0.9689531 1
21 3.9160081 961 961 0.7721656 1.0 0.0 0.0 0.1160752 0.1997157 0.5696319 0.187399 0.3148329 6.9454616 0.3014751 0.0634919 0.1766594 0.1626984 1.332771 0.9503643 0.1774319 0.7570557 0.9471509 0.9747959 2
2 3.9174066 65 65 0.920461 0.6770225 0.3229775 0.0 0.0678866 0.3357979 0.541459 0.0855136 0.1209752 1.8177016 0.0741484 0.0295891 0.1188164 0.0759277 1.1962109 0.9667172 0.1446367 0.7469531 0.9212109 0.9707344 1
13 3.9186444 39 39 0.9148459 0.5817603 0.4182397 0.0 0.0782094 0.3390726 0.5388726 0.0922445 0.1290035 1.8162808 0.0569219 0.0295344 0.1130547 0.0775977 1.1550781 0.9678156 0.1381953 0.7529687 0.9197656 0.9703437 1
8 3.9231383 99 99 0.89539 0.5395006 0.4604994 0.0 0.0810571 0.3368635 0.5767695 0.0973987 0.1413184 1.8125942 0.0626641 0.0294797 0.1154961 0.0792676 1.1992578 0.9693766 0.1402539 0.7536719 0.9195703 0.9691406 1
27 3.9246826 57 57 0.9170001 0.6945669 0.3054331 0.0 0.0669456 0.3290555 0.5367396 0.0857569 0.1227077 1.8176806 0.0798906 0.0297531 0.1142266 0.0814648 1.2099219 0.9661969 0.1400547 0.7451562 0.9221094 0.9709062 1
12 3.937111 551 551 0.8964826 0.9385157 0.0614843 0.0 0.1200271 0.2704021 0.5127007 0.1624013 0.2349561 3.0871021 0.1110691 0.057955 0.105497 0.1108588 1.294063 0.9564874 0.1485707 0.771792 0.9429917 0.9625033 2
11 3.9465038 11 11 0.906662 0.5797093 0.4202907 0.0 0.0709064 0.3422827 0.5874406 0.0870884 0.1263783 1.8095902 0.0699375 0.0272375 0.1077812 0.0774219 1.2028125 0.9709375 0.1396563 0.746875 0.9221875 0.969625 1
27 3.948533 96 96 0.9245331 0.8742097 0.1257903 0.0 0.0847991 0.2621891 0.3754916 0.1063837 0.155903 4.6408702 0.0757607 0.0394402 0.1239171 0.1158664 1.2190178 0.9405538 0.1342422 0.7653296 0.9352048 0.9672119 2
20 3.9500104 47 47 0.9229618 0.8942257 0.1057743 0.0 0.0919087 0.264253 0.384095 0.1149143 0.1682556 4.6408702 0.079206 0.0434324 0.1144444 0.1205246 1.2195257 0.9422303 0.1348398 0.7665015 0.9332126 0.96804 2
23 3.9591155 43 43 0.942341 0.7756497 0.2243503 0.0 0.0637538 0.3311937 0.5376333 0.0804213 0.110585 3.0670218 0.0722344 0.0290969 0.1138359 0.0825195 1.1753906 0.9664281 0.1376641 0.7510938 0.9194531 0.9697187 1
3 3.9594223 336 336 0.9411737 0.7727977 0.2272023 0.0 0.0654685 0.3198743 0.4987855 0.0802184 0.1155427 3.085129 0.0681172 0.0318641 0.1006367 0.1069238 1.1741797 0.9607422 0.1313867 0.7377344 0.9208203 0.9668906 1
10 3.9617915 792 792 0.9183863 0.6572761 0.3427239 0.0 0.0487201 0.3326298 0.6937305 0.0689438 0.109019 2.4816988 0.1011641 0.0235953 0.1310195 0.1190723 1.2727734 0.9742047 0.1734414 0.7197656 0.9039453 0.9775469 1
6 3.9768492 375 375 0.9411806 0.8566252 0.1433748 0.0 0.0806996 0.3502825 0.6125331 0.1016107 0.1378353 2.4732328 0.0834297 0.0358016 0.120168 0.0921582 1.1944922 0.9750797 0.136168 0.7696094 0.9298828 0.9715156 1
14 3.9772459 81 81 0.9212356 0.6881536 0.3118464 0.0 0.0648463 0.3348078 0.5190393 0.0823191 0.1202041 1.8271761 0.0787422 0.0276203 0.1090508 0.0741699 1.2144922 0.9641734 0.1406523 0.7541406 0.9198047 0.9704219 1
23 3.9788278 987 987 0.8274288 1.0 0.0 0.0 0.1125713 0.2053111 0.5610162 0.1796872 0.304218 6.6989875 0.2421973 0.0795488 0.1465283 0.0821899 1.2935059 0.952998 0.1555713 0.7063477 0.9130176 0.9691992 1
21 3.9791561 400 400 0.8467756 0.4349249 0.5650751 0.0 0.0976619 0.3305094 0.5442766 0.12075 0.1798496 3.0534742 0.0642891 0.0302234 0.1336445 0.1018262 1.2381641 0.9694141 0.1291289 0.7697656 0.9112109 0.9725469 1
3 3.9807984 30 30 0.906269 0.5668222 0.4331778 0.0 0.0640422 0.3378942 0.5844301 0.0798499 0.1176975 2.4855956 0.0745313 0.0235188 0.1183281 0.0805859 1.2129687 0.9697812 0.1409844 0.7528125 0.9204688 0.9696875 1
9 3.9838987 271 271 0.8648044 0.4566442 0.5433558 0.0 0.104747 0.3362017 0.6002503 0.1245271 0.1813434 1.8065806 0.0555488 0.0336715 0.1044424 0.07073 1.2248145 0.9722488 0.1444971 0.7588477 0.9226074 0.9706211 1
6 3.9885149 35 35 0.9153346 0.9001315 0.0998685 0.0 0.0896943 0.2551729 0.371366 0.1160385 0.1736045 4.6408702 0.0883935 0.0421199 0.1230382 0.1156027 1.2479632 0.9399178 0.1332461 0.7683764 0.9335251 0.967165 2
20 3.9888738 83 83 0.9325405 0.7054282 0.2945718 0.0 0.0674749 0.3330307 0.5366619 0.082727 0.1146293 1.8196797 0.0664922 0.0293703 0.1184258 0.0769824 1.1657422 0.9660234 0.1427773 0.7516406 0.9185547 0.9699219 1
14 3.9911747 14 14 0.9362072 0.7228012 0.2771988 0.0 0.0588064 0.3349056 0.5770711 0.0743052 0.1059269 2.4883465 0.0760625 0.0263625 0.1093438 0.0816406 1.1946875 0.9681625 0.1449688 0.745625 0.9190625 0.969375 1
18 3.9913176 91 91 0.9035825 0.5764358 0.4235642 0.0 0.0708225 0.3339737 0.5532077 0.0864508 0.1261914 1.8161666 0.0695547 0.0271828 0.116082 0.0819043 1.1941797 0.9674109 0.1433086 0.7485156 0.9176172 0.9697969 1
23 3.9922685 67 67 0.9155724 0.585307 0.414693 0.0 0.0729117 0.3422134 0.5148919 0.0862886 0.1267023 1.8271591 0.0618984 0.0278391 0.1094414 0.0731152 1.1799609 0.9648672 0.1382617 0.7494531 0.9224609 0.9692344 1
8 4.0041032 479 479 0.694591 0.4027996 0.5972004 0.0 0.1563554 0.2459978 0.3610496 0.1812804 0.2768525 4.0509749 0.0544629 0.0473652 0.1234424 0.0799683 1.2502441 0.9406504 0.1300635 0.7680664 0.9295215 0.9674805 1
27 4.0049415 504 504 0.8944364 0.5663587 0.4336413 0.0 0.0606117 0.3038065 0.4476394 0.0816167 0.1281085 3.092834 0.0783242 0.025132 0.0944902 0.0756885 1.2785742 0.9562867 0.1336543 0.7238672 0.9225195 0.9709141 1
5 4.006467 704 704 0.8746176 0.4502866 0.5497134 0.0 0.1247826 0.362215 0.5295394 0.137727 0.1971367 1.6732232 0.0468047 0.0436109 0.1765273 0.0640527 1.1336328 0.9676141 0.160293 0.7611719 0.9038672 0.9684531 1
26 4.011423 645 645 0.7943416 1.0 0.0 0.0 0.1038119 0.2235932 0.511844 0.1728322 0.2945932 6.6100565 0.3446494 0.0660424 0.1511216 0.0943372 1.2805615 0.9529389 0.1414868 0.7286035 0.9209229 0.9678809 1
28 4.0118214 199 199 0.8783319 0.4980255 0.5019745 0.0 0.0880868 0.3291788 0.5357645 0.1068526 0.1563649 1.8176601 0.0611641 0.0306391 0.1128867 0.0895996 1.2142578 0.9666141 0.1415039 0.7536719 0.9189453 0.9697031 1
12 4.0140689 111 111 0.9149754 0.9112378 0.0887622 0.0 0.1017902 0.2512502 0.3689869 0.1278206 0.1872705 4.0658567 0.0809658 0.0484944 0.1181969 0.1082159 1.2245054 0.938575 0.1357631 0.7692431 0.9333931 0.9692303 2
27 4.0195335 759 759 0.8381138 0.9473814 0.0526186 0.0 0.1380337 0.2017409 0.3136411 0.1872047 0.2898819 4.0825398 0.1141797 0.0707359 0.1124648 0.0570215 1.3042578 0.9278391 0.1188555 0.7674219 0.9257422 0.9722031 1
24 4.0216784 167 167 0.945988 0.7799075 0.2200925 0.0 0.0713023 0.3469738 0.6007794 0.0858826 0.1170972 1.8089144 0.0649922 0.0322797 0.1216758 0.0816895 1.1502734 0.9718172 0.1395117 0.7538281 0.9230859 0.9689844 1
17 4.0230551 44 44 0.9041825 0.5631289 0.4368711 0.0 0.0723155 0.3341656 0.5398675 0.0877919 0.1277865 1.8161963 0.0661094 0.0264719 0.1122734 0.0726758 1.1997656 0.9673531 0.1408516 0.7548438 0.9200781 0.9709687 1
5 4.0301533 224 224 0.8764142 0.4776912 0.5223088 0.0 0.0899367 0.291896 0.4354846 0.108432 0.1648905 2.8235647 0.050668 0.0316617 0.1067129 0.0900439 1.2366211 0.9534742 0.1394668 0.7466016 0.9134961 0.9715234 1
5 4.0401652 597 597 0.7415785 1.0 0.0 0.0 0.1054305 0.1887212 0.4636996 0.1789138 0.3108011 6.9939918 0.3522409 0.0622207 0.1588173 0.0976752 1.3092974 0.9401843 0.168891 0.7431982 0.9394761 0.9740346 2
